payment_id,payment_move_id,invoice_move_id,invoice_number_ref,amount,create_date,last_updated
145697,929228,929226,S-INV/2025/20311,61.88,2025-04-21 19:54:39,2025-04-21 19:54:39
145693,929212,929210,S-INV/2025/20308,68.3,2025-04-21 19:55:01,2025-04-21 19:55:01
145687,929192,929189,S-INV/2025/20307,62.4,2025-04-21 19:54:58,2025-04-21 19:54:58
145670,929118,929115,S-INV/2025/20298,38.19,2025-04-21 19:54:30,2025-04-21 19:54:30
145667,929096,929093,S-INV/2025/20296,50.64,2025-04-21 19:54:29,2025-04-21 19:54:29
145665,929081,929080,S-INV/2025/20295,83.83,2025-04-21 19:54:28,2025-04-21 19:54:28
145664,929017,822003,INV/2025/00863,2367.0,2025-04-21 19:22:39,2025-04-21 19:22:39
145663,928999,928980,INV/2025/01674,2250.31,2025-04-21 19:09:09,2025-04-21 19:09:09
145662,928998,928997,INV/2025/01675,1019.26,2025-04-21 19:09:02,2025-04-21 19:09:02
145660,928892,None,S-INV/2025/20294,0.0,2025-04-21 17:48:44,2025-04-21 17:48:44
145657,928784,928783,S-INV/2025/20291,102.96,2025-04-21 16:40:21,2025-04-21 16:40:21
145652,928769,928768,S-INV/2025/20287,69.14,2025-04-21 16:39:40,2025-04-21 16:39:40
145649,928763,928760,S-INV/2025/20284,82.79,2025-04-21 16:39:28,2025-04-21 16:39:28
145645,928747,928746,S-INV/2025/20282,92.26,2025-04-21 16:39:13,2025-04-21 16:39:13
145644,928745,928742,S-INV/2025/20281,79.98,2025-04-21 16:39:19,2025-04-21 16:39:19
145641,928732,928729,S-INV/2025/20279,104.98,2025-04-21 16:39:01,2025-04-21 16:39:01
145634,928703,928702,S-INV/2025/20274,65.32,2025-04-21 16:39:09,2025-04-21 16:39:09
145632,928694,928689,S-INV/2025/20272,129.97,2025-04-21 16:39:00,2025-04-21 16:39:00
145628,928677,928676,S-INV/2025/20268,82.17,2025-04-21 16:39:03,2025-04-21 16:39:03
145623,928659,928654,S-INV/2025/20263,77.93,2025-04-21 16:39:01,2025-04-21 16:39:01
145622,928643,928636,S-INV/2025/20262,104.95,2025-04-21 16:39:00,2025-04-21 16:39:00
145619,928627,928622,S-INV/2025/20259,63.74,2025-04-21 16:38:58,2025-04-21 16:38:58
145618,928619,928618,S-INV/2025/20258,109.19,2025-04-21 16:38:42,2025-04-21 16:38:42
145617,928613,928612,S-INV/2025/20257,65.59,2025-04-21 16:38:40,2025-04-21 16:38:40
145597,928526,928522,S-INV/2025/20248,36.89,2025-04-21 16:37:27,2025-04-21 16:37:27
145576,928433,928432,S-INV/2025/20237,128.19,2025-04-21 16:03:35,2025-04-21 16:03:35
145570,928410,928405,S-INV/2025/20231,121.87,2025-04-21 16:03:34,2025-04-21 16:03:34
145559,928356,928352,S-INV/2025/20223,109.22,2025-04-21 16:03:16,2025-04-21 16:03:16
145556,928342,928336,S-INV/2025/20220,91.39,2025-04-21 16:03:11,2025-04-21 16:03:11
145553,928331,928327,S-INV/2025/20218,124.78,2025-04-21 16:03:05,2025-04-21 16:03:05
145550,928307,928302,S-INV/2025/20215,133.72,2025-04-21 16:03:06,2025-04-21 16:03:06
145547,928284,928278,S-INV/2025/20213,153.68,2025-04-21 16:03:03,2025-04-21 16:03:03
145348,927699,923459,INV/2025/01640,244.77,2025-04-21 15:22:45,2025-04-21 15:22:45
145349,927700,923306,INV/2025/01635,461.17,2025-04-21 15:22:45,2025-04-21 15:22:45
145350,927701,923297,INV/2025/01634,51.81,2025-04-21 15:22:45,2025-04-21 15:22:45
145351,927702,923295,INV/2025/01633,1703.19,2025-04-21 15:22:45,2025-04-21 15:22:45
145352,927703,920948,INV/2025/01624,293.03,2025-04-21 15:22:45,2025-04-21 15:22:45
145353,927704,920902,INV/2025/01619,250.92,2025-04-21 15:22:45,2025-04-21 15:22:45
145354,927705,920894,INV/2025/01618,188.07,2025-04-21 15:22:45,2025-04-21 15:22:45
145355,927706,920889,INV/2025/01617,47.03,2025-04-21 15:22:45,2025-04-21 15:22:45
145356,927707,920887,INV/2025/01616,87.51,2025-04-21 15:22:45,2025-04-21 15:22:45
145357,927708,920883,INV/2025/01615,103.12,2025-04-21 15:22:45,2025-04-21 15:22:45
145358,927709,920804,INV/2025/01610,208.36,2025-04-21 15:22:45,2025-04-21 15:22:45
145359,927710,920793,INV/2025/01609,112.56,2025-04-21 15:22:45,2025-04-21 15:22:45
145360,927711,920788,INV/2025/01608,298.24,2025-04-21 15:22:45,2025-04-21 15:22:45
145361,927712,920774,INV/2025/01607,91.27,2025-04-21 15:22:45,2025-04-21 15:22:45
145363,927714,920765,INV/2025/01606,228.86,2025-04-21 15:22:45,2025-04-21 15:22:45
145364,927715,920740,INV/2025/01605,346.49,2025-04-21 15:22:45,2025-04-21 15:22:45
145365,927716,920733,INV/2025/01604,190.75,2025-04-21 15:22:45,2025-04-21 15:22:45
145366,927717,920724,INV/2025/01603,55.88,2025-04-21 15:22:45,2025-04-21 15:22:45
145367,927718,919853,INV/2025/01596,922.33,2025-04-21 15:22:45,2025-04-21 15:22:45
145368,927719,919757,INV/2025/01592,678.89,2025-04-21 15:22:45,2025-04-21 15:22:45
145369,927720,919700,INV/2025/01590,694.18,2025-04-21 15:22:45,2025-04-21 15:22:45
145370,927721,919672,INV/2025/01588,210.35,2025-04-21 15:22:45,2025-04-21 15:22:45
145371,927722,919664,INV/2025/01587,410.1,2025-04-21 15:22:45,2025-04-21 15:22:45
145372,927723,919654,INV/2025/01586,402.85,2025-04-21 15:22:45,2025-04-21 15:22:45
145373,927724,919649,INV/2025/01585,107.07,2025-04-21 15:22:45,2025-04-21 15:22:45
145374,927725,919645,INV/2025/01584,67.29,2025-04-21 15:22:45,2025-04-21 15:22:45
145375,927726,918723,INV/2025/01583,354.31,2025-04-21 15:22:45,2025-04-21 15:22:45
145376,927727,918713,INV/2025/01582,33.64,2025-04-21 15:22:45,2025-04-21 15:22:45
145377,927728,918707,INV/2025/01581,640.0,2025-04-21 15:22:45,2025-04-21 15:22:45
145378,927729,917512,INV/2025/01570,75.78,2025-04-21 15:22:45,2025-04-21 15:22:45
145362,927713,917508,INV/2025/01569,145.65,2025-04-21 15:22:45,2025-04-21 15:22:45
145379,927730,916938,INV/2025/01542,23.55,2025-04-21 15:22:45,2025-04-21 15:22:45
145380,927731,779093,INV/2025/00617,126.82,2025-04-21 15:22:45,2025-04-21 15:22:45
145381,927732,773638,INV/2025/00570,881.34,2025-04-21 15:22:45,2025-04-21 15:22:45
145382,927733,773598,INV/2025/00569,1547.43,2025-04-21 15:22:45,2025-04-21 15:22:45
145383,927734,773479,INV/2025/00564,94.15,2025-04-21 15:22:45,2025-04-21 15:22:45
145384,927735,773440,INV/2025/00559,189.23,2025-04-21 15:22:45,2025-04-21 15:22:45
145385,927736,773316,INV/2025/00552,351.93,2025-04-21 15:22:45,2025-04-21 15:22:45
145386,927737,773167,INV/2025/00545,99.37,2025-04-21 15:22:45,2025-04-21 15:22:45
145387,927738,773155,INV/2025/00543,49.19,2025-04-21 15:22:45,2025-04-21 15:22:45
144985,926007,926006,S-INV/2025/19831,119.01,2025-04-21 14:35:52,2025-04-21 14:35:52
144979,925975,925974,S-INV/2025/19829,153.46,2025-04-21 14:35:31,2025-04-21 14:35:31
144971,925929,925928,S-INV/2025/19824,213.78,2025-04-21 14:35:07,2025-04-21 14:35:07
144963,925879,925874,S-INV/2025/19818,81.0,2025-04-21 14:34:56,2025-04-21 14:34:56
144882,924908,924907,S-INV/2025/19758,50.0,2025-04-21 01:04:18,2025-04-21 01:04:18
145586,928467,None,INV/2025/00853,746.0,2025-04-21 16:16:06,2025-04-21 16:16:06
145588,928469,None,INV/2025/00853,746.0,2025-04-21 16:18:44,2025-04-21 16:18:44
145784,929523,929522,S-INV/2025/20384,40.34,2025-04-21 20:05:04,2025-04-21 20:05:04
145783,929520,929519,S-INV/2025/20383,43.66,2025-04-21 20:05:03,2025-04-21 20:05:03
145781,929513,929512,S-INV/2025/20381,50.22,2025-04-21 20:04:56,2025-04-21 20:04:56
145780,929510,929509,S-INV/2025/20380,48.91,2025-04-21 20:04:55,2025-04-21 20:04:55
145778,929504,929503,S-INV/2025/20378,28.62,2025-04-21 20:02:58,2025-04-21 20:02:58
145776,929500,929499,S-INV/2025/20377,49.4,2025-04-21 20:03:03,2025-04-21 20:03:03
145775,929498,929497,S-INV/2025/20376,64.68,2025-04-21 20:02:59,2025-04-21 20:02:59
145773,929494,929493,S-INV/2025/20375,67.59,2025-04-21 20:03:08,2025-04-21 20:03:08
145772,929492,929491,S-INV/2025/20374,86.69,2025-04-21 20:02:52,2025-04-21 20:02:52
145769,929481,929480,S-INV/2025/20372,84.49,2025-04-21 20:03:01,2025-04-21 20:03:01
145768,929478,929477,S-INV/2025/20371,45.36,2025-04-21 20:02:47,2025-04-21 20:02:47
145766,929472,929471,S-INV/2025/20370,32.89,2025-04-21 20:02:51,2025-04-21 20:02:51
145765,929470,929468,S-INV/2025/20369,31.22,2025-04-21 20:02:57,2025-04-21 20:02:57
145764,929464,929463,S-INV/2025/20368,50.22,2025-04-21 20:02:47,2025-04-21 20:02:47
145763,929458,929455,S-INV/2025/20367,39.44,2025-04-21 20:02:50,2025-04-21 20:02:50
145762,929450,929449,S-INV/2025/20366,43.5,2025-04-21 20:02:45,2025-04-21 20:02:45
145760,929445,929444,S-INV/2025/20365,113.27,2025-04-21 20:02:43,2025-04-21 20:02:43
145759,929443,929438,S-INV/2025/20364,49.29,2025-04-21 20:02:31,2025-04-21 20:02:31
145757,929435,929434,S-INV/2025/20363,40.89,2025-04-21 20:02:05,2025-04-21 20:02:05
145756,929433,929431,S-INV/2025/20362,50.22,2025-04-21 20:02:36,2025-04-21 20:02:36
145754,929426,929425,S-INV/2025/20360,55.38,2025-04-21 20:02:26,2025-04-21 20:02:26
145753,929424,929423,S-INV/2025/20359,56.39,2025-04-21 20:01:55,2025-04-21 20:01:55
145750,929413,929412,S-INV/2025/20356,38.4,2025-04-21 20:01:49,2025-04-21 20:01:49
145748,929407,929406,S-INV/2025/20354,46.39,2025-04-21 20:02:21,2025-04-21 20:02:21
145747,929405,929402,S-INV/2025/20353,56.39,2025-04-21 20:02:13,2025-04-21 20:02:13
145742,929390,929388,S-INV/2025/20348,46.39,2025-04-21 20:02:11,2025-04-21 20:02:11
145741,929387,929385,S-INV/2025/20347,49.17,2025-04-21 20:02:11,2025-04-21 20:02:11
145740,929384,929381,S-INV/2025/20346,28.62,2025-04-21 20:02:03,2025-04-21 20:02:03
145738,929375,929374,S-INV/2025/20344,84.39,2025-04-21 20:02:02,2025-04-21 20:02:02
145734,929365,929362,S-INV/2025/20340,50.1,2025-04-21 20:02:01,2025-04-21 20:02:01
145733,929361,929359,S-INV/2025/20339,49.4,2025-04-21 20:01:58,2025-04-21 20:01:58
145731,929355,929353,S-INV/2025/20337,46.39,2025-04-21 20:01:36,2025-04-21 20:01:36
145729,929349,929347,S-INV/2025/20336,46.39,2025-04-21 20:01:44,2025-04-21 20:01:44
145728,929346,929344,S-INV/2025/20335,49.17,2025-04-21 20:01:46,2025-04-21 20:01:46
145726,929339,929337,S-INV/2025/20333,95.1,2025-04-21 20:01:51,2025-04-21 20:01:51
145725,929336,929334,S-INV/2025/20332,48.79,2025-04-21 20:01:47,2025-04-21 20:01:47
145723,929330,929328,S-INV/2025/20330,87.03,2025-04-21 20:01:43,2025-04-21 20:01:43
145720,929319,929317,S-INV/2025/20327,49.87,2025-04-21 20:01:35,2025-04-21 20:01:35
145719,929316,929314,S-INV/2025/20326,37.06,2025-04-21 20:01:45,2025-04-21 20:01:45
145718,929313,929311,S-INV/2025/20325,40.72,2025-04-21 20:01:35,2025-04-21 20:01:35
145717,929310,929308,S-INV/2025/20324,50.68,2025-04-21 20:01:42,2025-04-21 20:01:42
145716,929307,929305,S-INV/2025/20323,30.34,2025-04-21 20:01:35,2025-04-21 20:01:35
145714,929300,929298,S-INV/2025/20321,85.99,2025-04-21 20:01:37,2025-04-22 07:31:40
145713,929297,929295,S-INV/2025/20320,59.39,2025-04-21 20:01:37,2025-04-21 20:01:37
145712,929294,929292,S-INV/2025/20319,46.39,2025-04-21 20:01:35,2025-04-21 20:01:35
145707,929268,929266,S-INV/2025/20316,66.2,2025-04-21 19:55:55,2025-04-21 19:55:55
145704,929257,929256,S-INV/2025/20315,108.03,2025-04-21 19:55:45,2025-04-21 19:55:45
145703,929248,929247,S-INV/2025/20314,44.3,2025-04-21 19:55:44,2025-04-21 19:55:44
145702,929244,929243,S-INV/2025/20313,15.27,2025-04-21 19:55:20,2025-04-21 19:55:20
145699,929237,929236,S-INV/2025/20312,149.44,2025-04-21 19:55:12,2025-04-21 19:55:12
145696,929225,929224,S-INV/2025/20310,69.57,2025-04-21 19:55:13,2025-04-21 19:55:13
145695,929216,929215,S-INV/2025/20309,43.03,2025-04-21 19:55:03,2025-04-21 19:55:03
145685,929184,929180,S-INV/2025/20306,88.86,2025-04-21 19:54:39,2025-04-21 19:54:39
145684,929174,929171,S-INV/2025/20305,49.99,2025-04-21 19:54:54,2025-04-21 19:54:54
145681,929161,929160,S-INV/2025/20304,39.39,2025-04-21 19:54:50,2025-04-21 19:54:50
145680,929158,929157,S-INV/2025/20303,35.08,2025-04-21 19:54:49,2025-04-21 19:54:49
145679,929156,929154,S-INV/2025/20302,59.77,2025-04-21 19:54:45,2025-04-22 07:35:19
145678,929153,929151,S-INV/2025/20301,24.23,2025-04-21 19:54:41,2025-04-22 07:36:23
145675,929144,929142,S-INV/2025/20300,49.19,2025-04-21 19:54:43,2025-04-21 19:54:43
145674,929141,929139,S-INV/2025/20299,36.4,2025-04-21 19:54:42,2025-04-21 19:54:42
145668,929110,929104,S-INV/2025/20297,90.13,2025-04-21 19:54:28,2025-04-21 19:54:28
145659,928816,928815,S-INV/2025/20293,83.0,2025-04-21 16:48:23,2025-04-21 16:48:23
145658,928810,928809,S-INV/2025/20292,50.84,2025-04-21 16:48:20,2025-04-21 16:48:20
145656,928779,928778,S-INV/2025/20290,70.11,2025-04-21 16:40:19,2025-04-21 16:40:19
145654,928773,928772,S-INV/2025/20289,127.18,2025-04-21 16:39:27,2025-04-21 16:39:27
145653,928771,928770,S-INV/2025/20288,64.12,2025-04-21 16:39:22,2025-04-22 07:34:46
145651,928767,928766,S-INV/2025/20286,76.84,2025-04-21 16:39:25,2025-04-22 07:35:51
145650,928765,928764,S-INV/2025/20285,134.39,2025-04-21 16:39:38,2025-04-21 16:39:38
145646,928752,928751,S-INV/2025/20283,67.82,2025-04-21 16:39:32,2025-04-21 16:39:32
145642,928736,928733,S-INV/2025/20280,63.99,2025-04-21 16:39:26,2025-04-21 16:39:26
145640,928725,928724,S-INV/2025/20278,64.0,2025-04-21 16:39:17,2025-04-21 16:39:17
145639,928721,928720,S-INV/2025/20277,88.18,2025-04-21 16:39:07,2025-04-21 16:39:07
145638,928719,928716,S-INV/2025/20276,79.98,2025-04-21 16:39:24,2025-04-21 16:39:24
145636,928709,928708,S-INV/2025/20275,79.98,2025-04-21 16:39:15,2025-04-21 16:39:15
145633,928696,928695,S-INV/2025/20273,4.95,2025-04-21 16:39:02,2025-04-21 16:39:02
145631,928688,928684,S-INV/2025/20271,84.78,2025-04-21 16:38:59,2025-04-22 07:34:14
145630,928683,928682,S-INV/2025/20270,79.98,2025-04-21 16:39:05,2025-04-21 16:39:05
145629,928681,928678,S-INV/2025/20269,60.78,2025-04-21 16:39:01,2025-04-21 16:39:01
145627,928675,928672,S-INV/2025/20267,88.38,2025-04-21 16:39:06,2025-04-21 16:39:06
145626,928671,928668,S-INV/2025/20266,116.58,2025-04-21 16:39:04,2025-04-21 16:39:04
145625,928667,928664,S-INV/2025/20265,80.96,2025-04-21 16:39:01,2025-04-21 16:39:01
145624,928663,928660,S-INV/2025/20264,64.0,2025-04-21 16:39:01,2025-04-21 16:39:01
145621,928633,928632,S-INV/2025/20261,85.78,2025-04-21 16:38:58,2025-04-21 16:38:58
145620,928631,928630,S-INV/2025/20260,52.62,2025-04-21 16:38:58,2025-04-21 16:38:58
145616,928608,928607,S-INV/2025/20256,96.57,2025-04-21 16:38:37,2025-04-21 16:38:37
145614,928601,928600,S-INV/2025/20255,86.36,2025-04-21 16:38:35,2025-04-21 16:38:35
145610,928583,928582,S-INV/2025/20254,110.93,2025-04-21 16:37:56,2025-04-21 16:37:56
145607,928577,928576,S-INV/2025/20253,69.19,2025-04-21 16:37:59,2025-04-21 16:37:59
145606,928575,928574,S-INV/2025/20252,115.16,2025-04-21 16:37:18,2025-04-21 16:37:18
145601,928552,928551,S-INV/2025/20251,73.53,2025-04-21 16:37:47,2025-04-21 16:37:47
145600,928547,928538,S-INV/2025/20250,131.45,2025-04-21 16:37:41,2025-04-21 16:37:41
145599,928533,928532,S-INV/2025/20249,64.16,2025-04-21 16:37:21,2025-04-21 16:37:21
145596,928521,928517,S-INV/2025/20247,96.22,2025-04-21 16:37:26,2025-04-21 16:37:26
145594,928514,928513,S-INV/2025/20246,109.97,2025-04-21 16:37:33,2025-04-21 16:37:33
145592,928489,928488,S-INV/2025/20245,105.44,2025-04-21 16:37:18,2025-04-21 16:37:18
145590,928475,928474,S-INV/2025/20244,109.35,2025-04-21 16:19:24,2025-04-21 16:19:24
145584,928454,928453,S-INV/2025/20243,105.1,2025-04-21 16:04:28,2025-04-21 16:04:28
145583,928449,928448,S-INV/2025/20242,40.66,2025-04-21 16:04:25,2025-04-21 16:04:25
145582,928445,928444,S-INV/2025/20241,68.48,2025-04-21 16:03:33,2025-04-21 16:03:33
145581,928443,928442,S-INV/2025/20240,139.96,2025-04-21 16:03:28,2025-04-21 16:03:28
145580,928441,928440,S-INV/2025/20239,85.2,2025-04-21 16:03:30,2025-04-21 16:03:30
145577,928435,928434,S-INV/2025/20238,141.86,2025-04-21 16:03:39,2025-04-21 16:03:39
145575,928431,928430,S-INV/2025/20236,116.57,2025-04-21 16:03:38,2025-04-21 16:03:38
145574,928429,928426,S-INV/2025/20235,109.98,2025-04-21 16:03:37,2025-04-21 16:03:37
145573,928425,928420,S-INV/2025/20234,69.3,2025-04-21 16:03:09,2025-04-21 16:03:09
145572,928419,928415,S-INV/2025/20233,105.55,2025-04-21 16:03:21,2025-04-21 16:03:21
145571,928414,928411,S-INV/2025/20232,127.17,2025-04-21 16:03:31,2025-04-21 16:03:31
145569,928404,928397,S-INV/2025/20230,92.26,2025-04-21 16:03:31,2025-04-21 16:03:31
145567,928392,928385,S-INV/2025/20229,64.93,2025-04-21 16:03:20,2025-04-21 16:03:20
145566,928384,928383,S-INV/2025/20228,112.79,2025-04-21 16:03:08,2025-04-21 16:03:08
145564,928376,928375,S-INV/2025/20227,85.78,2025-04-21 16:03:24,2025-04-21 16:03:24
145563,928371,928370,S-INV/2025/20226,84.99,2025-04-21 16:03:22,2025-04-21 16:03:22
145562,928369,928366,S-INV/2025/20225,124.66,2025-04-21 16:03:18,2025-04-21 16:03:18
145560,928361,928357,S-INV/2025/20224,116.39,2025-04-21 16:03:14,2025-04-21 16:03:14
145558,928351,928345,S-INV/2025/20222,128.0,2025-04-21 16:03:07,2025-04-21 16:03:07
145557,928344,928343,S-INV/2025/20221,86.38,2025-04-21 16:03:04,2025-04-21 16:03:04
145554,928333,928332,S-INV/2025/20219,119.97,2025-04-21 16:03:07,2025-04-21 16:03:07
145552,928326,928322,S-INV/2025/20217,123.14,2025-04-21 16:03:09,2025-04-21 16:03:09
145551,928317,928311,S-INV/2025/20216,79.48,2025-04-21 16:03:04,2025-04-21 16:03:04
145549,928298,928294,S-INV/2025/20214,79.69,2025-04-21 16:03:04,2025-04-21 16:03:04
145546,928275,928270,S-INV/2025/20212,97.17,2025-04-21 16:03:03,2025-04-21 16:03:03
145440,927910,927909,S-INV/2025/20120,43.48,2025-04-21 15:29:09,2025-04-21 15:29:09
145439,927906,927905,S-INV/2025/20119,40.18,2025-04-21 15:29:01,2025-04-21 15:29:01
145435,927896,927895,S-INV/2025/20117,86.38,2025-04-21 15:28:14,2025-04-21 15:28:14
145432,927890,927889,S-INV/2025/20114,50.1,2025-04-21 15:28:34,2025-04-21 15:28:34
145429,927882,927880,S-INV/2025/20111,61.39,2025-04-21 15:28:29,2025-04-21 15:28:29
145428,927879,927878,S-INV/2025/20110,89.99,2025-04-21 15:28:22,2025-04-21 15:28:22
145421,927859,927855,S-INV/2025/20104,86.98,2025-04-21 15:28:18,2025-04-21 15:28:18
145414,927835,927833,S-INV/2025/20099,50.1,2025-04-21 15:27:57,2025-04-21 15:27:57
145412,927827,927825,S-INV/2025/20097,49.63,2025-04-21 15:28:03,2025-04-21 15:28:03
145403,927801,927799,S-INV/2025/20089,41.18,2025-04-21 15:27:54,2025-04-21 15:27:54
145396,927780,927778,S-INV/2025/20082,49.18,2025-04-21 15:27:49,2025-04-21 15:27:49
145394,927774,927772,S-INV/2025/20080,30.99,2025-04-21 15:27:52,2025-04-21 15:27:52
145390,927754,927752,S-INV/2025/20076,64.3,2025-04-21 15:27:46,2025-04-21 15:27:46
145338,927654,927653,S-INV/2025/20064,90.61,2025-04-21 15:17:42,2025-04-21 15:17:42
145322,927579,927577,S-INV/2025/20059,77.28,2025-04-21 15:14:17,2025-04-21 15:14:17
145309,927527,927522,S-INV/2025/20054,76.98,2025-04-21 15:13:04,2025-04-21 15:13:04
145292,927424,927423,S-INV/2025/20048,104.58,2025-04-21 15:13:01,2025-04-21 15:13:01
145289,927414,927413,S-INV/2025/20047,96.0,2025-04-21 15:09:10,2025-04-21 15:09:10
145282,927356,927355,S-INV/2025/20043,77.88,2025-04-21 15:07:05,2025-04-21 15:07:05
145279,927350,927349,S-INV/2025/20042,127.38,2025-04-21 15:07:16,2025-04-21 15:07:16
145277,927343,927342,S-INV/2025/20041,82.65,2025-04-21 15:07:05,2025-04-21 15:07:05
145275,927334,927333,S-INV/2025/20040,111.6,2025-04-21 15:07:09,2025-04-21 15:07:09
145274,927330,927329,S-INV/2025/20039,61.6,2025-04-21 15:07:08,2025-04-21 15:07:08
145272,927319,927311,S-INV/2025/20037,86.18,2025-04-21 15:07:03,2025-04-21 15:07:03
145269,927290,927289,S-INV/2025/20036,87.89,2025-04-21 15:06:21,2025-04-21 15:06:21
145267,927286,927285,S-INV/2025/20035,99.98,2025-04-21 15:06:27,2025-04-21 15:06:27
145266,927284,927283,S-INV/2025/20034,85.58,2025-04-21 15:06:23,2025-04-21 15:06:23
145263,927278,927274,S-INV/2025/20032,63.98,2025-04-21 15:06:32,2025-04-21 15:06:32
145259,927261,927260,S-INV/2025/20028,60.33,2025-04-21 15:06:24,2025-04-21 15:06:24
145258,927259,927253,S-INV/2025/20027,65.61,2025-04-21 15:06:30,2025-04-21 15:06:30
145256,927248,927247,S-INV/2025/20025,87.2,2025-04-21 15:06:04,2025-04-21 15:06:04
145255,927246,927243,S-INV/2025/20024,82.48,2025-04-21 15:06:12,2025-04-21 15:06:12
145252,927228,927227,S-INV/2025/20021,116.58,2025-04-21 15:05:59,2025-04-21 15:05:59
145250,927218,927217,S-INV/2025/20019,67.79,2025-04-21 15:06:14,2025-04-21 15:06:14
145249,927214,927213,S-INV/2025/20018,71.47,2025-04-21 15:06:16,2025-04-21 15:06:16
145244,927198,927195,S-INV/2025/20014,82.56,2025-04-21 15:05:53,2025-04-21 15:05:53
145241,927186,927183,S-INV/2025/20012,41.95,2025-04-21 15:05:49,2025-04-21 15:05:49
145237,927170,927167,S-INV/2025/20009,79.98,2025-04-21 15:05:52,2025-04-21 15:05:52
145229,927138,927135,S-INV/2025/20003,107.29,2025-04-21 15:05:47,2025-04-21 15:05:47
145227,927112,927109,S-INV/2025/20001,69.49,2025-04-21 15:05:46,2025-04-21 15:05:46
145085,926469,926468,S-INV/2025/19895,41.08,2025-04-21 14:47:30,2025-04-21 14:47:30
145077,926438,926436,S-INV/2025/19889,30.85,2025-04-21 14:46:35,2025-04-21 14:46:35
145067,926395,926393,S-INV/2025/19884,42.05,2025-04-21 14:44:56,2025-04-21 14:44:56
145065,926386,926383,S-INV/2025/19883,32.14,2025-04-21 14:44:51,2025-04-21 14:44:51
145044,926283,926282,S-INV/2025/19868,71.04,2025-04-21 14:44:10,2025-04-21 14:44:10
145043,926281,926280,S-INV/2025/19867,54.66,2025-04-21 14:44:15,2025-04-21 14:44:15
145023,926204,926202,S-INV/2025/19853,83.99,2025-04-21 14:43:46,2025-04-21 14:43:46
145016,926171,926166,S-INV/2025/19851,121.26,2025-04-21 14:43:35,2025-04-21 14:43:35
145010,926143,926139,S-INV/2025/19846,82.68,2025-04-21 14:43:31,2025-04-21 14:43:31
145005,926125,926123,S-INV/2025/19843,43.03,2025-04-21 14:43:25,2025-04-21 14:43:25
145001,926108,926106,S-INV/2025/19840,26.84,2025-04-21 14:43:21,2025-04-21 14:43:21
144995,926055,926054,S-INV/2025/19835,154.84,2025-04-21 14:37:28,2025-04-21 14:37:28
144992,926033,926032,S-INV/2025/19833,48.16,2025-04-21 14:36:26,2025-04-21 14:36:26
144975,925951,925945,S-INV/2025/19827,124.0,2025-04-21 14:35:14,2025-04-21 14:35:14
144974,925944,925938,S-INV/2025/19826,93.47,2025-04-21 14:34:50,2025-04-21 14:34:50
144970,925927,925921,S-INV/2025/19823,226.79,2025-04-21 14:35:03,2025-04-21 14:35:03
