order_id,create_date,last_updated,sales_date,date_order,delivery_date,delivery_address,sales_team,sales_person,amount_total,payment_terms,tags,state,invoice_status,customer,shipping_policy,channel,delivery_status
#277V9VP4NU,2025-04-18 04:43:38,2025-04-21 19:35:27,2025-04-18 04:43:38,2025-04-18 04:43:38,2025-04-21 19:00:00,"1701 n federal hwy

Fort Lauderdale FL 33305
United States",Wholesale,Alyssa Kallal,516.46,30 Days,Faire,sale,invoiced,TREVOR JONES,one,Faire,full
#KN4W9T3C3V,2025-04-18 04:43:37,2025-04-18 04:43:37,2025-04-18 04:43:38,2025-04-18 04:43:38,2025-05-15 12:59:59,"1413 S. Howard Ave.

Tampa FL 33606
United States",Faire,,97.5,30 Days,Faire,sale,to invoice,Verte Boutique,one,Faire,pending
#92U9YAUUXB,2025-04-18 04:43:37,2025-04-18 04:43:37,2025-04-18 04:43:37,2025-04-18 04:43:37,2025-05-14 12:59:59,"1413 S. Howard Ave.

Tampa FL 33606
United States",Faire,,80.39,30 Days,Faire,sale,to invoice,Verte Boutique,one,Faire,pending
#XG6292SPZ9,2025-04-18 04:43:36,2025-04-21 20:38:06,2025-04-18 04:43:36,2025-04-18 04:43:36,2025-04-21 20:00:00,"1413 S. Howard Ave.

Tampa FL 33606
United States",Faire,,289.46,30 Days,Faire,sale,invoiced,Verte Boutique,one,Faire,full
#6HJG4A4VWU,2025-04-18 04:43:35,2025-04-18 06:54:41,2025-04-18 04:43:35,2025-04-18 04:43:35,,"1 North Atlantic Avenue

Cocoa Beach FL 32931
United States",Wholesale,Jada Claiborne,702.22,30 Days,Faire,sale,to invoice,Rebecca Guy,one,Faire,pending
#6ZAP55HRK3,2025-04-18 04:43:34,2025-04-18 21:43:24,2025-04-18 04:43:34,2025-04-18 04:43:34,2025-04-18 21:00:00,"3315 6th ave se #49

Aberdeen SD 57401
United States",Faire,,122.13,30 Days,Faire,sale,invoiced,kathy Dosch,one,Faire,full
#3C8MKWJ9G2,2025-04-18 04:43:32,2025-04-18 21:35:41,2025-04-18 04:43:34,2025-04-18 04:43:34,2025-04-18 21:00:00,"131 Wilson Mills Road

Chardon OH 44024
United States",Wholesale,Jada Claiborne,164.23,30 Days,Faire,sale,invoiced,David Ramsey,one,Faire,full
S04251,2025-04-17 20:56:55,2025-04-21 16:14:37,2025-04-17 20:00:00,2025-04-17 22:44:50,2025-04-18 20:00:00,"Event Network
Moody Gardens c/o Event Network Gift shops
1 Hope Blvd
Galveston TX 77554
United States",Wholesale,Alyssa Kallal,169.0,30 Days,,sale,invoiced,Event Network,one,Wholesale,full
S04245,2025-04-16 20:23:27,2025-04-22 15:52:32,2025-04-17 20:00:00,2025-04-17 22:43:03,2025-04-21 20:00:00,"Apricot Lane - Aurora
6235 S Main Street
Unit B108
Aurora CO 80016
United States",Wholesale,Alyssa Kallal,475.0,Due on Ship,NEW ACCOUNT,sale,invoiced,Apricot Lane - Aurora,one,Wholesale,full
S04252,2025-04-17 22:37:59,2025-04-21 17:42:08,2025-04-17 22:00:00,2025-04-17 22:38:00,2025-04-18 22:00:00,"The Lodge at Gulf State Park
21196 East Beach Blvd.

Gulf Shores AL 36542
United States",Wholesale,Jada Claiborne,925.0,30 Days,,sale,invoiced,The Lodge at Gulf State Park,one,Wholesale,full
S04113,2025-04-01 23:01:03,2025-04-17 22:36:13,2025-04-01 22:00:00,2025-04-17 22:33:45,2025-04-02 22:00:00,"Hobie Surf Shop
32921 Calle Perfecto
Ste.A
San Juan Capistrano CA 92675
United States",Wholesale,Christina Freberg,2878.0,30 Days,BAJA15%,sale,invoiced,Hobie Surf Shop,direct,Wholesale,full
S03987,2025-03-25 22:04:02,2025-04-17 21:44:19,2025-03-25 22:00:00,2025-04-17 21:32:05,2025-04-01 22:00:00,"Island Trading Co. & White Lotus Boutique
38 Shelter Cove Ln

Hilton Head  29928
",Wholesale,Christina Freberg,1516.13,Due on Ship,,sale,invoiced,Island Trading Co. & White Lotus Boutique,direct,Wholesale,full
S03676,2025-01-28 17:51:36,2025-04-17 20:54:10,2025-01-16 17:00:00,2025-04-17 20:52:07,2025-04-01 16:00:00,"LSL BRANDS
4140 Skyron Drive

Doylestown PA 18902
United States",Wholesale,Jada Claiborne,0.0,30 Days,,sale,invoiced,LSL BRANDS,one,Wholesale,full
S03910,2025-03-07 17:08:28,2025-04-17 20:44:18,2025-03-14 16:00:00,2025-04-17 20:42:32,2025-03-14 16:00:00,"The Center Boutique
1566 Eto Circle

San Luis Obispo CA 93405
United States",Wholesale,Jada Claiborne,238.0,Due on Ship,,sale,invoiced,The Center Boutique,direct,Wholesale,full
S04102,2025-04-01 17:22:36,2025-04-17 17:55:11,2025-04-01 17:00:00,2025-04-17 17:54:40,2025-04-04 17:00:00,"Pop's Sunset Grill Boutiki
112 Circuit Road

Nokomis FL 34275
United States",Wholesale,Alyssa Kallal,3230.0,Due on Ship,MARCH25_5%Promo,sale,invoiced,Pop's Sunset Grill Boutiki,direct,Wholesale,full
S04249,2025-04-17 17:11:03,2025-04-18 15:33:56,2025-04-17 17:11:06,2025-04-17 17:11:06,2025-04-18 17:00:00,"185 Chaucer lane

Ventura CA 93003
United States",Wholesale,Christina Freberg,0.0,Net 30,REP SAMPLES,sale,invoiced,Christina Freberg,one,Wholesale,full
S04248,2025-04-17 16:40:10,2025-04-18 18:05:17,2025-04-17 16:00:00,2025-04-17 16:42:53,2025-04-18 16:00:00,"Secret Spot Surf Shop
2815 South Croatan Highway

Nags Head NC 27959
United States",Wholesale,Christina Freberg,719.34,Due on Ship,JEWELRY,sale,invoiced,Secret Spot Surf Shop,one,Wholesale,full
S03672,2025-01-27 21:25:16,2025-04-18 17:50:23,2025-01-27 21:00:00,2025-04-17 16:33:20,2025-04-18 20:00:00,"Secret Spot Surf Shop
2815 South Croatan Highway

Nags Head NC 27959
United States",Wholesale,Christina Freberg,1637.0,Due on Ship,surfexpo_Jan25,sale,invoiced,Secret Spot Surf Shop,one,Wholesale,full
#V25BSHJHN9,2025-04-12 04:45:35,2025-04-17 15:38:29,2025-04-12 04:45:35,2025-04-17 15:37:23,2025-04-14 14:00:00,"404 Shell Lane

Egg Harbor Township NJ 08234
United States",Faire,,389.99,30 Days,Faire,sale,invoiced,Barbara Cheeseman,one,Faire,full
#4765ZSMJRV,2025-04-17 14:26:40,2025-04-17 19:22:38,2025-04-17 14:26:40,2025-04-17 14:26:40,2025-04-17 19:00:00,"105 8th ave 

St pete beach  FL 33706
United States",Faire,,108.08,30 Days,Faire,sale,invoiced,amy loughery,one,Faire,full
#YAA4F6FRZ8,2025-04-17 14:26:34,2025-04-17 21:03:00,2025-04-17 14:26:39,2025-04-17 14:26:39,2025-04-17 21:00:00,"64-5243 Puanuanu Place

Kamuela HI 96743
United States",Faire,,77.94,30 Days,Faire,sale,invoiced,Bernice Lau,one,Faire,full
S04225,2025-04-15 12:42:19,2025-04-17 14:53:44,2025-04-15 12:00:00,2025-04-17 11:54:05,2025-04-18 04:00:00,"Dock Square Emporium
50 Dock Square

Kennebunkport ME 04046
United States",Wholesale,Mike Saras,1689.28,30 Days,,sale,to invoice,Dock Square Emporium,one,Wholesale,pending
#W2G825XJRX,2025-04-17 04:46:28,2025-04-21 21:19:32,2025-04-17 04:46:28,2025-04-17 04:46:28,2025-04-22 21:00:00,"100 North Main Street

Bel Air MD 21014
United States",Faire,,456.1,30 Days,Faire,sale,to invoice,kerry machovec,one,Faire,pending
#BY75KN4Q3G,2025-04-17 04:46:27,2025-04-18 19:26:07,2025-04-17 04:46:27,2025-04-17 04:46:27,2025-04-18 19:00:00,"4604 Clark Street

Hamburg NY 14075
United States",Faire,,229.53,30 Days,Faire,sale,invoiced,Beth Licata,one,Faire,full
#2ATJSP74B4,2025-04-17 04:46:26,2025-04-17 21:23:02,2025-04-17 04:46:26,2025-04-17 04:46:26,2025-04-17 21:00:00,"104 n Broadway 

Mertzon  TX 76941
United States",Faire,,241.95,30 Days,Faire,sale,invoiced,Jennifer  Thorp,one,Faire,full
#SQK36BU7FF,2025-04-17 04:46:25,2025-04-18 16:58:24,2025-04-17 04:46:26,2025-04-17 04:46:26,2025-04-18 16:00:00,"112 Circuit Road

Nokomis FL 34275
United States",Faire,,51.81,30 Days,Faire,sale,invoiced,Kristen Farrell,one,Faire,full
#4TKD4ECZ29,2025-04-17 04:46:25,2025-04-17 19:27:38,2025-04-17 04:46:25,2025-04-17 04:46:25,2025-04-17 19:00:00,"1719 Main Street

Baker City OR 97814
United States",Faire,,204.25,30 Days,Faire,sale,invoiced,Baker Floral & Botanicals,one,Faire,full
#HJ88TT5F9K,2025-04-17 04:46:24,2025-04-18 16:56:56,2025-04-17 04:46:24,2025-04-17 04:46:24,2025-04-18 16:00:00,"112 Circuit Road

Nokomis FL 34275
United States",Faire,,1655.64,30 Days,Faire,sale,invoiced,Kristen Farrell,one,Faire,full
#PEHMG5A65S,2025-04-17 04:46:23,2025-04-17 21:09:28,2025-04-17 04:46:23,2025-04-17 04:46:23,2025-04-17 21:00:00,"1 Crossgates Mall Road

Albany NY 12203
United States",Faire,,42.67,30 Days,Faire,sale,invoiced,The Treasure Nest,one,Faire,full
#C4WMPJEY97,2025-04-17 04:46:22,2025-04-21 19:18:07,2025-04-17 04:46:22,2025-04-17 04:46:22,2025-04-21 19:00:00,"4115 Enger St

Honolulu HI 96818
United States",Faire,,451.95,30 Days,Faire,sale,invoiced,Iris Cogburn,one,Faire,full
#4M3J3BT923,2025-04-17 04:46:21,2025-04-17 19:07:01,2025-04-17 04:46:22,2025-04-17 04:46:22,2025-04-17 19:00:00,"212 South Main Street

Willits CA 95490
United States",Faire,,341.88,30 Days,Faire,sale,invoiced,Ashtan Bloomquist,one,Faire,full
#9RHWPVHFDV,2025-04-17 04:46:21,2025-04-17 21:17:39,2025-04-17 04:46:21,2025-04-17 04:46:21,2025-04-17 21:00:00,"6929 Miami Ave unit

Madeira OH 45243
United States",Faire,,175.74,30 Days,Faire,sale,invoiced,Shannon Walker,one,Faire,full
#NKNV4VZWMU,2025-04-17 04:46:19,2025-04-17 19:15:34,2025-04-17 04:46:20,2025-04-17 04:46:20,2025-04-17 19:00:00,"322 East Main Street

Griswold CT 06351
United States",Faire,,86.91,30 Days,Faire,sale,invoiced,Lindsey Conrad,one,Faire,full
S03630,2025-01-21 14:39:37,2025-04-17 17:16:20,2025-01-21 14:00:00,2025-04-16 22:25:04,2025-04-15 14:00:00,"Molly's Tropical Boutique
1104 Strand Street

Christiansted VI 00802
United States",Wholesale,Angela Gonzales,553.96,Due on Ship,"Remote Show Special, surfexpo_Jan25",sale,invoiced,Molly's Tropical Boutique,one,Wholesale,full
#WZZUA4Y8QX,2025-03-24 20:21:12,2025-04-16 19:45:17,2025-04-16 19:45:02,2025-04-16 19:45:02,2025-04-14 12:59:59,"10235 Sawmill Parkway

Powell OH 43065
United States",Faire,,197.52,30 Days,Faire,sale,invoiced,Alissa Rodgers,one,Faire,full
S03653,2025-01-22 23:16:55,2025-04-16 18:40:24,2025-02-05 23:00:00,2025-04-16 18:40:24,2025-05-15 22:00:00,"On the Beach Surf Sports
2105 Padre Blvd

South Padre Island TX 78597
United States",Wholesale,Alyssa Kallal,1989.14,Due on Ship,,sale,to invoice,On the Beach Surf Sports,one,Wholesale,pending
S04231,2025-04-15 19:58:30,2025-04-17 14:51:52,2025-04-15 19:00:00,2025-04-16 18:01:51,2025-04-16 19:00:00,"MTB Surf
2334 N Hwy 1A

Indianlantic FL 32903
United States",Wholesale,Alyssa Kallal,753.65,Due on Ship,survey2025,sale,to invoice,MTB Surf,direct,Wholesale,pending
S04242,2025-04-15 23:32:27,2025-04-17 22:05:09,2025-04-15 19:00:00,2025-04-16 17:15:11,2025-04-17 19:00:00,"Manifest Fashion & Co, LLC.
240 Nw Broad St.

Southern Pines NC 28387
United States",Wholesale,Jada Claiborne,525.0,Due on Ship,,sale,invoiced,"Manifest Fashion & Co, LLC.",one,Wholesale,full
S04244,2025-04-16 16:02:08,2025-04-17 21:42:01,2025-04-15 16:00:00,2025-04-16 16:06:44,2025-04-17 16:00:00,"Event Network
1 North Kaniku Drive
c/o Event Network Gift Shop
Kamuela HI 96743
United States",Wholesale,Alyssa Kallal,552.0,30 Days,,sale,invoiced,Event Network,one,Wholesale,full
S04243,2025-04-16 15:43:38,2025-04-17 14:53:07,2025-04-16 15:00:00,2025-04-16 15:51:44,2025-04-17 15:00:00,"Curl Surf Shop
1570 DISNEYLAND DR.
103
Anaheim CA 92802
United States",Wholesale,Christina Freberg,1339.82,Due on Ship,,sale,to invoice,Curl Surf Shop,one,Wholesale,pending
#S2S2NY87ZW,2025-04-16 04:47:12,2025-04-17 19:12:37,2025-04-16 04:47:13,2025-04-16 04:47:13,2025-04-17 19:00:00,"199 S Stewart St

Sonora CA 95370
United States",Faire,,224.84,30 Days,Faire,sale,invoiced,Rachel Hampton,one,Faire,full
#F6HHV944WJ,2025-04-16 04:47:12,2025-04-16 04:47:12,2025-04-16 04:47:12,2025-04-16 04:47:12,,"901. Main st.

Vancouver WA 98660
United States",Faire,,159.22,30 Days,Faire,sale,no,Deanna Gaines/wild Fern,one,Faire,pending
#XHBZ8HA7BM,2025-04-16 04:47:11,2025-04-17 19:18:21,2025-04-16 04:47:11,2025-04-16 04:47:11,2025-04-17 19:00:00,"1018 Government Street

Ocean Springs MS 39564
United States",Wholesale,Alyssa Kallal,293.93,30 Days,Faire,sale,invoiced,Amanda  Schmidt,one,Faire,full
#5EUSU9V6U8,2025-04-16 04:47:10,2025-04-17 22:29:13,2025-04-16 04:47:11,2025-04-16 04:47:11,2025-04-17 22:00:00,"2270 East Williams Field Road

Gilbert AZ 85295
United States",Wholesale,Alyssa Kallal,285.34,30 Days,Faire,sale,invoiced,FLIP FLOP SHOPS,one,Faire,full
#2G458YFSD5,2025-04-16 04:47:10,2025-04-18 17:13:24,2025-04-16 04:47:10,2025-04-16 04:47:10,2025-04-18 17:00:00,"4908 Rainier Avenue South

Seattle WA 98118
United States",Faire,,449.58,30 Days,Faire,sale,invoiced,Karla  Esquivel,one,Faire,full
#WFJRD8REGR,2025-04-16 04:47:09,2025-04-17 20:48:41,2025-04-16 04:47:09,2025-04-16 04:47:09,2025-04-17 20:00:00,"19716 Moorlynch Ave.

Pflugerville TX 78660
United States",Faire,,94.42,30 Days,Faire,sale,invoiced,Julie Afsahi,one,Faire,full
#DH4TRQWYK8,2025-04-16 04:47:08,2025-04-18 21:54:32,2025-04-16 04:47:08,2025-04-16 04:47:08,2025-04-18 21:00:00,"344 State Road

Baldwinville  MA 01436
United States",Faire,,387.62,30 Days,Faire,sale,invoiced,Sharon Olson,one,Faire,full
#SRCGBDK8HP,2025-04-16 04:47:07,2025-04-17 19:02:19,2025-04-16 04:47:08,2025-04-16 04:47:08,2025-04-17 19:00:00,"3141 North 93rd Street

Omaha NE 68134
United States",Faire,,186.53,30 Days,Faire,sale,invoiced,Cindy Odorizzi,one,Faire,full
#DNZUEGXSFA,2025-04-16 04:47:06,2025-04-17 18:57:58,2025-04-16 04:47:07,2025-04-16 04:47:07,2025-04-17 18:00:00,"12 E Main St

BOZEMAN MT 59715
United States",Faire,,51.86,30 Days,Faire,sale,invoiced,Tatum Johnson,one,Faire,full
S04122,2025-04-02 19:05:21,2025-04-17 18:03:01,2025-04-02 21:00:00,2025-04-15 21:12:04,2025-04-04 19:00:00,"Inner Path
7673 Shelby Street

Indianapolis IN 46227
United States",Wholesale,Alyssa Kallal,3496.84,Due on Ship,MARCH25_5%Promo,sale,invoiced,Inner Path,direct,Wholesale,full
S04229,2025-04-15 19:27:27,2025-04-16 15:35:07,2025-04-15 17:11:24,2025-04-15 20:48:30,2025-04-16 19:00:00,"Shore
800 Broadway

Longboat Key FL 34228
United States",Wholesale,Alyssa Kallal,1496.1,Due on Ship,,sale,invoiced,Shore,direct,Wholesale,full
S04241,2025-04-15 20:47:29,2025-04-18 19:33:01,2025-04-15 20:00:00,2025-04-15 20:47:50,2025-04-16 20:00:00,"Food Pantry
130 Kai Malina Pkwy

Lahaina HI 96761
United States",Wholesale,Christina Freberg,1156.49,30 Days,JEWELRY,sale,to invoice,Food Pantry,one,Wholesale,pending
S04240,2025-04-15 20:29:45,2025-04-21 16:57:22,2025-04-15 19:00:00,2025-04-15 20:30:45,2025-04-16 20:00:00,"Food Pantry
78-128 Ehukai Street

Kailua-Kona HI 96740
United States",Wholesale,Christina Freberg,540.0,30 Days,APPAREL,sale,no,Food Pantry,one,Wholesale,pending
S04239,2025-04-15 20:27:50,2025-04-22 20:22:44,2025-04-15 19:00:00,2025-04-15 20:29:37,2025-04-16 20:00:00,"Food Pantry
69-250 Waikoloa Beach Drive

Waikoloa HI 96738
United States",Wholesale,Christina Freberg,1316.0,30 Days,APPAREL,sale,to invoice,Food Pantry,one,Wholesale,pending
S04238,2025-04-15 20:23:32,2025-04-21 16:53:37,2025-04-15 19:00:00,2025-04-15 20:24:31,2025-04-16 20:00:00,"Food Pantry
2580 Kekaa Drive
Space No. M-1
Lahaina HI 96761
United States",Wholesale,Christina Freberg,1236.0,30 Days,APPAREL,sale,to invoice,Food Pantry,one,Wholesale,pending
S04237,2025-04-15 20:21:34,2025-04-22 20:23:40,2025-04-15 19:00:00,2025-04-15 20:23:20,2025-04-16 20:00:00,"Food Pantry
2360 Kiahuna Plantation Drive
Suite E10
Koloa HI 96756
United States",Wholesale,Christina Freberg,1060.0,30 Days,APPAREL,sale,to invoice,Food Pantry,one,Wholesale,pending
S04236,2025-04-15 20:18:30,2025-04-21 15:12:17,2025-04-15 19:00:00,2025-04-15 20:20:06,2025-04-16 20:00:00,"Food Pantry
3445 L. Honoapiilani Rd

Lahaina HI 96761
United States",Wholesale,Christina Freberg,798.0,30 Days,APPAREL,sale,to invoice,Food Pantry,one,Wholesale,pending
S04235,2025-04-15 20:15:11,2025-04-22 20:24:29,2025-04-15 19:00:00,2025-04-15 20:17:05,2025-04-16 20:00:00,"Food Pantry
3750 Wailea Alanui Drive
#B12
Kihei HI 96753
United States",Wholesale,Christina Freberg,2067.0,30 Days,APPAREL,sale,to invoice,Food Pantry,one,Wholesale,pending
S04234,2025-04-15 20:11:08,2025-04-21 16:55:23,2025-04-15 19:00:00,2025-04-15 20:12:31,2025-04-16 20:00:00,"Food Pantry
410 Atkinson Dr.

Honolulu HI 96814
United States",Wholesale,Christina Freberg,786.0,30 Days,APPAREL,sale,to invoice,Food Pantry,one,Wholesale,pending
S04233,2025-04-15 20:08:44,2025-04-21 16:54:58,2025-04-15 19:00:00,2025-04-15 20:11:05,2025-04-16 20:00:00,"Food Pantry
1777 Ala Moana Blvd

Honolulu HI 96815
United States",Wholesale,Christina Freberg,1448.0,30 Days,APPAREL,sale,to invoice,Food Pantry,one,Wholesale,pending
S04232,2025-04-15 20:08:27,2025-04-21 16:54:27,2025-04-15 19:00:00,2025-04-15 20:08:34,2025-04-16 19:00:00,"Food Pantry
66-111 Kamehameha Highway

Haleiwa HI 96712
United States",Wholesale,Christina Freberg,1530.0,30 Days,APPAREL,sale,no,Food Pantry,one,Wholesale,pending
S04230,2025-04-15 19:31:08,2025-04-18 15:53:21,2025-04-03 19:00:00,2025-04-15 19:31:18,2025-04-16 19:00:00,"Grand Hyatt Kauai
1571 Poipu Road

Koloa HI 96756
United States",Wholesale,Christina Freberg,927.15,30 Days,,sale,invoiced,Grand Hyatt Kauai,one,Wholesale,full
S04126,2025-04-02 20:06:42,2025-04-17 20:35:28,2025-04-02 19:00:00,2025-04-15 17:54:03,2025-04-15 19:00:00,"5128 DRONNIGENS GADE, STE 2

St. Thomas  00802
Virgin Islands (USA)",Wholesale,Angela Gonzales,2475.0,Due on Ship,,sale,invoiced,Classic USVI,one,Wholesale,full
S04125,2025-04-02 19:56:45,2025-04-21 19:08:51,2025-04-02 19:00:00,2025-04-15 17:51:19,2025-04-15 19:00:00,"5128 DRONNIGENS GADE, STE 2

St. Thomas  00802
Virgin Islands (USA)",Wholesale,Angela Gonzales,2561.94,Due on Ship,,sale,to invoice,Classic USVI,one,Wholesale,partial
S04218,2025-04-10 18:37:06,2025-04-15 17:07:28,2025-04-15 16:00:00,2025-04-15 16:44:58,2025-04-15 18:00:00,"Bird Rock Surf Shop
5509 La Jolla Blvd

La Jolla CA 92037
United States",Wholesale,Jada Claiborne,475.5,Due on Ship,,sale,invoiced,Bird Rock Surf Shop,one,Wholesale,full
S04226,2025-04-15 16:03:08,2025-04-17 17:00:58,2025-04-15 15:00:00,2025-04-15 16:14:16,2025-04-14 15:00:00,"Buoy 22 Apparel
6931 Warehouse Rd

Gloucester VA 23061
United States",Wholesale,Jada Claiborne,1334.12,Due on Ship,,sale,to invoice,Buoy 22 Apparel,direct,Wholesale,partial
S03542,2025-01-15 18:59:19,2025-04-17 16:28:12,2025-03-05 18:00:00,2025-04-15 15:47:32,2025-04-15 17:00:00,"Surf Diva Surf School
2160 Avenida De La Playa

San Diego CA 92037
United States",Wholesale,Alyssa Kallal,1819.5,Due on Ship,surfexpo_Jan25,sale,invoiced,Surf Diva Surf School,one,Wholesale,full
S04224,2025-04-14 19:40:01,2025-04-17 16:03:53,2025-04-14 19:43:25,2025-04-15 15:15:32,2025-04-15 19:00:00,"Cool Style
12921 Village Blvd

Madeira Beach FL 33708
United States",Wholesale,Alyssa Kallal,1667.5,Due on Ship,,sale,invoiced,Cool Style,one,Wholesale,full
#UBVSVDPBPK,2025-01-23 04:48:49,2025-04-16 19:52:53,2025-01-23 04:48:49,2025-04-15 15:11:53,2025-04-14 12:59:59,"500 Bay Avenue

Point Pleasant Beach NJ 08742
United States",Wholesale,Alyssa Kallal,117.76,30 Days,Faire,sale,invoiced,LAUREN INZERO,one,Faire,full
#J4C2WHDF5N,2025-01-23 04:48:15,2025-04-16 21:25:51,2025-01-23 04:48:15,2025-04-15 15:09:28,2025-04-14 12:59:59,"925 North Lapeer Road

Oxford MI 48371
United States",Faire,,83.65,30 Days,Faire,sale,invoiced,Hannah Cornell-Schroeder,one,Faire,full
#TZF9EJWTRH,2025-01-23 04:48:12,2025-04-16 21:30:31,2025-01-23 04:48:12,2025-04-15 15:08:07,2025-04-14 12:59:59,"1906 Colleton Court

Wilmington NC 28403
United States",Wholesale,Alyssa Kallal,78.26,30 Days,Faire,sale,invoiced,Paige Williams,one,Faire,full
#3AJYMMY5JE,2025-04-15 15:02:44,2025-04-15 16:57:34,2025-04-15 15:02:45,2025-04-15 15:02:45,,"104 East Maple Avenue

Fayetteville WV 25840
United States",Faire,,1054.31,30 Days,Faire,sale,to invoice,Jen Lanham,one,Faire,pending
#H567M2TWCV,2025-04-15 15:02:39,2025-04-16 20:30:17,2025-04-15 15:02:44,2025-04-15 15:02:44,2025-04-16 20:00:00,"322 East Main Street

Griswold CT 06351
United States",Faire,,141.29,30 Days,Faire,sale,invoiced,Lindsey Conrad,one,Faire,full
#FZWBU2UVMN,2025-04-15 04:47:17,2025-04-16 22:05:39,2025-04-15 04:47:18,2025-04-15 04:47:18,2025-04-15 15:00:00,"12-4332 Iolani Street

Pāhoa HI 96778
United States",Faire,,24.09,30 Days,Faire,sale,invoiced,Kat Yaw,one,Faire,full
#M4WQT4THRD,2025-04-15 04:47:16,2025-04-16 21:52:33,2025-04-15 04:47:17,2025-04-15 04:47:17,2025-04-16 21:00:00,"81 Fish Pond Road

Alexander City AL 35010-4900
United States",Faire,,105.09,30 Days,Faire,sale,invoiced,Kristina Lucas ,one,Faire,full
#VRMJSG4JX5,2025-04-15 04:47:16,2025-04-22 19:25:42,2025-04-15 04:47:16,2025-04-15 04:47:16,2025-04-21 12:59:59,"57 Interlaken Road, Box 309

Stockbridge MA 01262
United States",Faire,,120.72,30 Days,Faire,sale,invoiced,Kripalu Shop,one,Faire,full
#R5NCRER74F,2025-04-15 04:47:13,2025-04-17 16:35:35,2025-04-15 04:47:14,2025-04-15 04:47:14,2025-04-17 16:00:00,"57 Interlaken Road, Box 309

Stockbridge MA 01262
United States",Faire,,889.68,30 Days,Faire,sale,invoiced,Kripalu Shop,one,Faire,full
#EUQVGHAEKF,2025-04-15 04:47:13,2025-04-15 06:57:44,2025-04-15 04:47:13,2025-04-15 04:47:13,2025-06-16 12:59:59,"Beach House
10 State Street

Santa Barbara CA 93101
United States",Wholesale,Christina Freberg,35.89,30 Days,Faire,sale,no,Beach House,one,Faire,pending
#AZHSB75JPA,2025-04-15 04:47:12,2025-04-15 06:57:44,2025-04-15 04:47:13,2025-04-15 04:47:13,2025-04-15 12:59:59,"Beach House
10 State Street

Santa Barbara CA 93101
United States",Wholesale,Christina Freberg,22.86,30 Days,Faire,sale,no,Beach House,one,Faire,pending
#RHKQC3C73B,2025-04-15 04:47:12,2025-04-16 21:28:41,2025-04-15 04:47:12,2025-04-15 04:47:12,2025-04-16 21:00:00,"Beach House
10 State Street

Santa Barbara CA 93101
United States",Wholesale,Christina Freberg,564.22,30 Days,Faire,sale,no,Beach House,one,Faire,pending
#KS8DZTGW69,2025-04-15 04:47:11,2025-04-21 17:12:16,2025-04-15 04:47:11,2025-04-15 04:47:11,2025-04-15 12:59:59,"25503 Main Street  #271 

Nisswa MN 56468-5000
United States",Faire,,219.75,30 Days,Faire,sale,invoiced,Mickyla Constance / Grit & Grace Boutique,one,Faire,full
#PHN2V5S64J,2025-04-15 04:47:10,2025-04-17 16:09:09,2025-04-15 04:47:10,2025-04-15 04:47:10,2025-04-17 16:00:00,"25503 Main Street  #271 

Nisswa MN 56468-5000
United States",Faire,,657.19,30 Days,Faire,sale,invoiced,Mickyla Constance / Grit & Grace Boutique,one,Faire,full
#EG56BCBX9B,2025-04-15 04:47:09,2025-04-16 20:35:11,2025-04-15 04:47:10,2025-04-15 04:47:10,2025-04-16 20:00:00,"14107-H Winchester BLVD

Los Gatos CA 95032
United States",Faire,,71.82,30 Days,Faire,sale,invoiced,Retail,one,Faire,full
