refund_id,order_id,created_at,processed_at,updated_at,total_refunded,refund_amount,sale_id,product_title,gross_returns,discounts_returned,shipping_returned,taxes_returned,return_fees,net_returns,total_returns
gid://shopify/Refund/970705600611,#446501,2025-01-21 16:07:45,2025-01-21 16:07:45,2025-01-21 16:07:45,25.49,25.49,#446501,Black Harem Pants,23.99,0.0,0.0,1.5,0.0,23.99,25.49
gid://shopify/Refund/967820542051,#446598,2025-01-02 18:02:14,2025-01-02 18:02:16,2025-01-02 18:02:16,53.98,53.98,#446598,"Granite Adventure Cargo Pants, Black Jogger Harem Pants",57.58,0.0,0.0,2.74,0.0,57.58,60.32
gid://shopify/Refund/969589555299,#446607,2025-01-13 17:38:58,2025-01-13 17:38:59,2025-01-13 17:38:59,43.64,43.64,#446607,"Pearl Cropped Yin Scoop Neck Top, Nosara Harem Pants",47.98,0.0,0.0,0.0,0.0,47.98,47.98
gid://shopify/Refund/968484388963,#446626,2025-01-06 22:02:55,2025-01-06 22:02:55,2025-01-06 22:02:55,0.0,0.0,#446626,Como Harem Pants,23.99,0.0,0.0,1.44,0.0,23.99,25.43
gid://shopify/Refund/969840099427,#446665,2025-01-14 23:01:46,2025-01-14 23:01:46,2025-01-14 23:01:46,79.83,79.83,#446665,"Tidal Harem Pants, Sage Wide Leg Cotton Pants, Cream Baja Pullover",86.97,0.0,0.0,0.0,0.0,86.97,86.97
gid://shopify/Refund/969598632035,#446709,2025-01-13 18:09:07,2025-01-13 18:09:08,2025-01-13 18:09:08,79.06,79.06,#446709,"Cream 2 Ply Boyfriend Button Up, Pearl Full Length Yin Scoop Neck Top, Yao Tribal Print Harem Pants",82.77,0.0,0.0,1.44,0.0,82.77,84.21
gid://shopify/Refund/967828537443,#446732,2025-01-02 18:28:02,2025-01-02 18:28:02,2025-01-02 18:28:02,21.17,21.17,#446732,Akha Tribal Print Harem Pants,23.99,0.0,0.0,1.52,0.0,23.99,25.509999999999998
gid://shopify/Refund/967865270371,#446743,2025-01-02 20:18:45,2025-01-02 20:18:46,2025-01-02 20:18:46,70.81,70.81,#446743,"Lahu Tribal Print Harem Pants, Nosara Lounge Set",71.98,0.0,0.0,4.529999999999999,0.0,71.98,76.51
gid://shopify/Refund/968485830755,#446760,2025-01-06 22:09:08,2025-01-06 22:09:08,2025-01-06 22:09:08,0.0,0.0,#446760,"Yao Tribal Print Lounge Set, Pearl Vinyasa Tank",77.98,0.0,0.0,0.0,0.0,77.98,77.98
gid://shopify/Refund/972003541091,#446791,2025-01-30 16:44:02,2025-01-30 16:44:03,2025-01-30 16:44:03,0.5,0.5,#446791,Cosmic Teal Harem Pants,23.99,0.0,0.0,0.0,0.0,23.99,23.99
gid://shopify/Refund/967909900387,#446802,2025-01-02 22:50:20,2025-01-02 22:50:20,2025-01-02 22:50:20,0.0,0.0,#446802,"Master Manifestor 2mm Metal Accent Healing Necklace, Master Manifestor 4mm + 2mm Healing Bracelet Stack",55.18,0.0,0.0,4.74,0.0,55.18,59.92
gid://shopify/Refund/977953161315,#446879,2025-03-26 11:44:38,2025-03-26 11:44:38,2025-03-26 11:44:38,0.0,0.0,#446879,Koh Samui Mandala Kimono Cover Up,18.9,0.0,0.0,1.18,0.0,18.9,20.08
gid://shopify/Refund/967854915683,#446963,2025-01-02 19:42:03,2025-01-02 19:42:04,2025-01-02 19:42:04,46.44,46.44,#446963,Celestial Grey Lounge Set,47.99,0.0,0.0,3.6,0.0,47.99,51.59
gid://shopify/Refund/970936811619,#446967,2025-01-22 22:20:29,2025-01-22 22:20:29,2025-01-22 22:20:29,0.0,0.0,#446967,"Onyx Cropped Yin Scoop Neck Top, Pearl Cropped Yin Scoop Neck Top",47.98,0.0,0.0,2.88,0.0,47.98,50.86
gid://shopify/Refund/972629672035,#446994,2025-02-04 22:45:47,2025-02-04 22:45:47,2025-02-04 22:45:47,64.65,64.65,#446994,"Cream Wide Leg Cotton Pants, Granite Wide Leg Cotton Pants",65.98,0.0,0.0,4.62,0.0,65.98,70.60000000000001
gid://shopify/Refund/969245524067,#447052,2025-01-10 16:32:44,2025-01-10 16:32:44,2025-01-10 16:32:44,54.03,54.03,#447052,"Akha Tribal Print Wide Leg Drawstring Pants, Granite Wide Leg Cotton Pants",59.980000000000004,0.0,0.0,0.0,0.0,59.980000000000004,59.980000000000004
gid://shopify/Refund/968490844259,#447322,2025-01-06 22:29:56,2025-01-06 22:29:57,2025-01-06 22:29:57,88.87,88.87,#447322,"Stone Cotton Cabana Pants, Black Harem Pants, Sage Wide Leg Cotton Pants",89.97,0.0,0.0,6.75,0.0,89.97,96.72
gid://shopify/Refund/967856521315,#447370,2025-01-02 19:48:18,2025-01-02 19:48:18,2025-01-02 19:48:18,53.15,53.15,#447370,"Akha Tribal Print Harem Pants, Pearl Vinyasa Tank",53.98,0.0,0.0,3.51,0.0,53.98,57.489999999999995
gid://shopify/Refund/969771450467,#447430,2025-01-14 17:38:42,2025-01-14 17:38:42,2025-01-14 17:38:42,0.0,0.0,#447430,Oahu Goddess Bracelet,14.99,0.0,0.0,0.99,0.0,14.99,15.98
gid://shopify/Refund/969245687907,#447454,2025-01-10 16:32:57,2025-01-10 16:32:58,2025-01-10 16:32:58,31.68,31.68,#447454,"Geneva Jogger Harem Pants, Inkwell Full Length Yin Scoop Neck Top",35.17,0.0,0.0,2.46,0.0,35.17,37.63
gid://shopify/Refund/969918742627,#447632,2025-01-15 16:15:06,2025-01-15 16:15:07,2025-01-15 16:15:07,29.68,29.68,#447632,Cream Adventure Cargo Pants,31.79,0.0,0.0,2.23,0.0,31.79,34.019999999999996
gid://shopify/Refund/967908687971,#447698,2025-01-02 22:42:58,2025-01-02 22:42:59,2025-01-02 22:42:59,20.97,20.97,#447698,"Akha Tribal Print Harem Pants, Yao Tribal Print Harem Pants",47.98,0.0,0.0,4.2,0.0,47.98,52.18
gid://shopify/Refund/981057994851,#447732,2025-04-03 20:48:39,2025-04-03 20:48:40,2025-04-03 20:48:40,0.0,0.0,#447732,"Moon Shadow Harem Pants, Mystic Plum Harem Pants, Cosmic Teal Harem Pants",71.97,0.0,0.0,4.02,0.0,71.97,75.99
gid://shopify/Refund/968103985251,#447801,2025-01-03 22:03:18,2025-01-03 22:03:18,2025-01-03 22:03:18,21.09,21.09,#447801,Nosara Harem Pants,23.99,0.0,0.0,1.44,0.0,23.99,25.43
gid://shopify/Refund/967799341155,#447902,2025-01-02 16:33:18,2025-01-02 16:33:19,2025-01-02 16:33:19,12.75,12.75,#447902,White Cotton Cabana Shorts,11.99,0.0,0.0,0.76,0.0,11.99,12.75
gid://shopify/Refund/969753264227,#447902,2025-01-14 15:59:43,2025-01-14 15:59:43,2025-01-14 15:59:43,0.0,0.0,#447902,Black Nomad Jumpsuit,37.79,0.0,0.0,2.4,0.0,37.79,40.19
gid://shopify/Refund/967871004771,#447908,2025-01-02 20:33:43,2025-01-02 20:33:44,2025-01-02 20:33:44,76.54,76.54,#447908,"Black Tie Strap Nomad Jumpsuit, Seaside Spice Nomad Jumpsuit",75.58,0.0,0.0,5.29,0.0,75.58,80.87
gid://shopify/Refund/969245163619,#447924,2025-01-10 16:31:55,2025-01-10 16:31:55,2025-01-10 16:31:55,75.11,75.11,#447924,"Seaside Spice Nomad Jumpsuit, Black Nomad Jumpsuit",75.58,0.0,0.0,5.48,0.0,75.58,81.06
gid://shopify/Refund/967913046115,#448032,2025-01-02 23:08:28,2025-01-02 23:08:28,2025-01-02 23:08:28,0.0,0.0,#448032,"Celestial Grey Harem Pants, Black Harem Pants, Mystic Plum Harem Pants, Cosmic Teal Harem Pants",95.96,0.0,0.0,3.55,0.0,95.96,99.50999999999999
gid://shopify/Refund/967825916003,#448064,2025-01-02 18:20:04,2025-01-02 18:20:05,2025-01-02 18:20:05,31.7,31.7,#448064,Stone Cotton Cabana Pants,32.99,0.0,0.0,3.05,0.0,32.99,36.04
gid://shopify/Refund/967833157731,#448077,2025-01-02 18:37:08,2025-01-02 18:37:08,2025-01-02 18:37:08,41.64,41.64,#448077,"Black Harem Pants, Bondi Harem Pants",47.98,0.0,0.0,0.0,0.0,47.98,47.98
gid://shopify/Refund/968483143779,#448152,2025-01-06 21:57:09,2025-01-06 21:57:09,2025-01-06 21:57:09,88.31,88.31,#448152,"White Wide Leg Beach Cotton Pants, Black Wide Leg Cotton Pants, Sage Wide Leg Cotton Pants",90.72,0.0,0.0,5.43,0.0,90.72,96.15
gid://shopify/Refund/968197931107,#448167,2025-01-04 17:56:37,2025-01-04 17:56:37,2025-01-04 17:56:37,17.58,17.58,#448167,Moon Shadow Harem Pants,21.99,0.0,0.0,1.54,0.0,21.99,23.529999999999998
gid://shopify/Refund/969072476259,#448168,2025-01-09 18:08:43,2025-01-09 18:08:44,2025-01-09 18:08:44,76.07,76.07,#448168,"Master Manifestor 2mm + 4mm Optimism Necklace Stack, Optimism 4mm + Namaste Bracelet Stack, Sandy 'n Sweet Anklet, Jewelry Gift Box",70.92999999999999,0.0,0.0,5.14,0.0,70.92999999999999,76.07
gid://shopify/Refund/973507592291,#448191,2025-02-12 16:23:58,2025-02-12 16:23:58,2025-02-12 16:23:58,13.74,13.74,#448191,Black Boyfriend Button Up,13.74,0.0,0.0,0.0,0.0,13.74,13.74
gid://shopify/Refund/970267099235,#448207,2025-01-17 16:37:41,2025-01-17 16:37:41,2025-01-17 16:37:41,26.1,26.1,#448207,Pacific Wide Leg Cotton Pants,30.24,0.0,0.0,1.81,0.0,30.24,32.05
gid://shopify/Refund/969245753443,#448280,2025-01-10 16:33:10,2025-01-10 16:33:10,2025-01-10 16:33:10,11.91,11.91,#448280,Slate Vinyasa Tank,17.86,0.0,0.0,0.0,0.0,17.86,17.86
gid://shopify/Refund/967907967075,#448287,2025-01-02 22:38:52,2025-01-02 22:38:52,2025-01-02 22:38:52,0.0,0.0,#448287,Baja Harem Pants,21.99,0.0,0.0,1.65,0.0,21.99,23.639999999999997
gid://shopify/Refund/968006271075,#448299,2025-01-03 16:52:10,2025-01-03 16:52:10,2025-01-03 16:52:10,49.9,49.9,#448299,"Positive Energy 3mm Healing Necklace, Master Healer 3mm Healing Necklace, Shipped Green Carbon Neutral Shipment",41.13,0.0,0.0,2.4699999999999998,0.0,41.13,43.6
gid://shopify/Refund/970927374435,#448307,2025-01-22 21:36:03,2025-01-22 21:36:03,2025-01-22 21:36:03,45.47,45.47,#448307,"Cream Baja Pullover, Rainforest Harem Pants",49.48,0.0,0.0,3.83,0.0,49.48,53.309999999999995
gid://shopify/Refund/967889059939,#448329,2025-01-02 21:34:57,2025-01-02 21:34:57,2025-01-02 21:34:57,86.49,86.49,#448329,"Master Healer 2mm Metal Accent Healing Bracelet, Spiritual Healer 4mm + Prana Healing Bracelet Stack, Divine Healer 2mm Metal Accent Healing Bracelet, Jewelry Gift Box, Shipped Green Carbon Neutral Shipment",82.79,0.0,0.0,3.7,0.0,82.79,86.49000000000001
gid://shopify/Refund/968484585571,#448331,2025-01-06 22:04:32,2025-01-06 22:04:32,2025-01-06 22:04:32,27.48,27.48,#448331,Cream Adventure Cargo Pants,29.14,0.0,0.0,2.4,0.0,29.14,31.54
gid://shopify/Refund/967844167779,#448352,2025-01-02 19:19:13,2025-01-02 19:19:13,2025-01-02 19:19:13,54.18,54.18,#448352,"Clarity + Healing 4mm Healing Necklace, Nirvana 4mm Healing Necklace, Master Healer 4mm Healing Bracelet, Master Healer 6mm Healing Bracelet",45.38999999999999,0.0,0.0,2.84,0.0,45.38999999999999,48.22999999999999
gid://shopify/Refund/970923999331,#448360,2025-01-22 21:22:56,2025-01-22 21:22:56,2025-01-22 21:22:56,0.0,0.0,#448360,Seven Chakras Harem Pants,21.99,0.0,0.0,0.98,0.0,21.99,22.97
gid://shopify/Refund/967832764515,#448389,2025-01-02 18:35:33,2025-01-02 18:35:33,2025-01-02 18:35:33,19.21,19.21,#448389,Baja Harem Pants,21.99,0.0,0.0,1.38,0.0,21.99,23.369999999999997
gid://shopify/Refund/969041477731,#448423,2025-01-09 16:01:44,2025-01-09 16:01:45,2025-01-09 16:01:45,83.57,83.57,#448423,"Master Healer 2mm Metal Accent Healing Anklet, Enlightenment + Wisdom 2mm Necklace + Layered Bracelet Set, Master Healer 3mm Healing Necklace, Shipped Green Carbon Neutral Shipment, Circles in the Sand Necklace",83.57,0.0,0.0,0.0,0.0,83.57,83.57
gid://shopify/Refund/969082863715,#448431,2025-01-09 18:45:57,2025-01-09 18:45:58,2025-01-09 18:45:58,13.38,13.38,#448431,Aquamarine Necklace,12.62,0.0,0.0,0.76,0.0,12.62,13.379999999999999
gid://shopify/Refund/969602990179,#448434,2025-01-13 18:28:59,2025-01-13 18:28:59,2025-01-13 18:28:59,48.29,48.29,#448434,"Cream Cotton Shorts, Granite Wide Leg Cotton Pants",49.48,0.0,0.0,3.7199999999999998,0.0,49.48,53.199999999999996
gid://shopify/Refund/971887214691,#448444,2025-01-29 20:48:43,2025-01-29 20:48:43,2025-01-29 20:48:43,0.0,0.0,#448444,Seaside Spice Baja Pullover,20.61,0.0,0.0,0.0,0.0,20.61,20.61
gid://shopify/Refund/967892533347,#448504,2025-01-02 21:50:19,2025-01-02 21:50:19,2025-01-02 21:50:19,62.26,62.26,#448504,"Master Healer Satellite Anklet, Mystery Healing Bracelet, Master Healer 2mm Layered Healing Bracelet, Master Healer 2mm Layered Healing Bracelet",53.11,0.0,0.0,3.2,0.0,53.11,56.31
gid://shopify/Refund/968404566115,#448520,2025-01-06 17:14:55,2025-01-06 17:14:56,2025-01-06 17:14:56,17.69,17.69,#448520,Deep Teal Harem Pants,21.99,0.0,0.0,1.65,0.0,21.99,23.639999999999997
gid://shopify/Refund/968101494883,#448562,2025-01-03 21:53:01,2025-01-03 21:53:01,2025-01-03 21:53:01,0.0,0.0,#448562,Bondi Harem Pants,21.99,0.0,0.0,1.59,0.0,21.99,23.58
gid://shopify/Refund/968982724707,#448577,2025-01-09 02:27:34,2025-01-09 02:27:34,2025-01-09 02:27:34,71.36,71.36,#448577,"Mystery Healing Necklace, Mermaid's Tale Shell Necklace, Dawn Patrol Men's Bracelet, King Triton Men's Bracelet, Master Healer 4mm Jewelry Set, Jewelry Gift Box",71.36,0.0,0.0,0.0,0.0,71.36,71.36
gid://shopify/Refund/969592930403,#448585,2025-01-13 17:51:16,2025-01-13 17:51:17,2025-01-13 17:51:17,36.33,36.33,#448585,"Black Cotton Shorts, Black Harem Pants",41.23,0.0,0.0,0.0,0.0,41.23,41.23
gid://shopify/Refund/967821033571,#448610,2025-01-02 18:04:11,2025-01-02 18:04:11,2025-01-02 18:04:11,18.97,18.97,#448610,Carmel Harem Pants,21.99,0.0,0.0,1.32,0.0,21.99,23.31
gid://shopify/Refund/967829291107,#448630,2025-01-02 18:30:07,2025-01-02 18:30:07,2025-01-02 18:30:07,0.0,0.0,#448630,Como Harem Pants,21.99,0.0,0.0,1.21,0.0,21.99,23.2
gid://shopify/Refund/967854030947,#448674,2025-01-02 19:38:24,2025-01-02 19:38:25,2025-01-02 19:38:25,17.65,17.65,#448674,Black Harem Pants,21.99,0.0,0.0,0.0,0.0,21.99,21.99
gid://shopify/Refund/974066352227,#448676,2025-02-18 16:55:13,2025-02-18 16:55:13,2025-02-18 16:55:13,42.1,42.1,#448676,"Master Healer 2mm Layered Healing Bracelet, Master Manifestor 2mm Layered Healing Bracelet, Shipped Green Carbon Neutral Shipment",33.43,0.0,0.0,2.3099999999999996,0.0,33.43,35.74
gid://shopify/Refund/969606594659,#448698,2025-01-13 18:41:01,2025-01-13 18:41:01,2025-01-13 18:41:01,89.86,89.86,#448698,"Seaside Spice Nomad Jumpsuit, Akha Tribal Print Kimono, Sage Boyfriend Button Up",89.63,0.0,0.0,5.72,0.0,89.63,95.35
gid://shopify/Refund/970628366435,#448711,2025-01-20 22:54:22,2025-01-20 22:54:22,2025-01-20 22:54:22,0.0,0.0,#448711,Master Healer 4mm Healing Necklace,18.14,0.0,0.0,1.08,0.0,18.14,19.22
gid://shopify/Refund/977902534755,#448731,2025-03-25 21:13:32,2025-03-25 21:13:32,2025-03-25 21:13:32,146.67,146.67,#448731,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/967819100259,#448772,2025-01-02 17:56:27,2025-01-02 17:56:28,2025-01-02 17:56:28,18.78,18.78,#448772,Canggu Kimono Cover Up,24.75,0.0,0.0,0.0,0.0,24.75,24.75
gid://shopify/Refund/972986974307,#448845,2025-02-07 17:07:03,2025-02-07 17:07:03,2025-02-07 17:07:03,82.9,82.9,#448845,"Circles in the Sand Necklace, Jewelry Gift Box, Pearl Necklace Stack, Good Fortune Necklace Stack",80.28,0.0,0.0,2.62,0.0,80.28,82.9
gid://shopify/Refund/967908327523,#448847,2025-01-02 22:41:16,2025-01-02 22:41:16,2025-01-02 22:41:16,45.89,45.89,#448847,"Black Wide Leg Cotton Pants, Vintage Wash Bondi Harem Pants",52.23,0.0,0.0,0.0,0.0,52.23,52.23
gid://shopify/Refund/970918559843,#448870,2025-01-22 20:55:07,2025-01-22 20:55:07,2025-01-22 20:55:07,0.0,0.0,#448870,"Nosara Lounge Set, Pearl Hatha Long Sleeve Top, Pearl Full Length Yin Scoop Neck Top",95.12,0.0,0.0,8.32,0.0,95.12,103.44
gid://shopify/Refund/970275717219,#448914,2025-01-17 17:18:45,2025-01-17 17:18:45,2025-01-17 17:18:45,94.34,94.34,#448914,"""Trust the Universe"" Goddess Necklace, Master Healer 2mm Metal Accent Healing Necklace, Shipped Green Carbon Neutral Shipment, Master Healer 2mm Metal Accent Healing Bracelet, Florida Paradise Found Bracelet, Good Fortune & Inspiration 3mm Metal Accent Bracelet",88.69,0.0,0.0,5.65,0.0,88.69,94.34
gid://shopify/Refund/973625786467,#448928,2025-02-13 16:33:36,2025-02-13 16:33:36,2025-02-13 16:33:36,76.22,76.22,#448928,"Master Healer 3mm Healing Necklace, Master Healer 2mm Layered Healing Bracelet, Master Healer 3mm Metal Accent Bracelet, Master Healer 3mm Healing Necklace, Shipped Green Carbon Neutral Shipment",71.91,0.0,0.0,4.31,0.0,71.91,76.22
gid://shopify/Refund/968483504227,#448950,2025-01-06 21:58:54,2025-01-06 21:58:55,2025-01-06 21:58:55,40.72,40.72,#448950,"Santa Barbara Island Harem Pants, Moon Shadow Harem Pants",43.98,0.0,0.0,3.08,0.0,43.98,47.059999999999995
gid://shopify/Refund/970769989731,#448952,2025-01-21 21:48:07,2025-01-21 21:48:07,2025-01-21 21:48:07,80.27,80.27,#448952,"Cream Saltwater Shrug, Cream Adventure Cargo Pants, Cream Baja Pullover",80.27,0.0,0.0,0.0,0.0,80.27,80.27
gid://shopify/Refund/968415510627,#449012,2025-01-06 17:52:40,2025-01-06 17:52:41,2025-01-06 17:52:41,108.57,108.57,#449012,"Pearl Cropped Yin Scoop Neck Top, Geneva Jogger Harem Pants, Pearl Hatha Long Sleeve Top, Nosara Daydreamer Top + Harem Pants Set",105.31,0.0,0.0,9.209999999999999,0.0,105.31,114.52
gid://shopify/Refund/969654141027,#449037,2025-01-13 21:25:59,2025-01-13 21:25:59,2025-01-13 21:25:59,87.29,87.29,#449037,"Moon Dancer Moonstone Necklace Stack, Growth & Inspiration 2mm Layered Healing Bracelet, Master Manifestor 2mm Layered Healing Bracelet, Mademoishelle Necklace, Jewelry Gift Box",80.27,0.0,0.0,7.0200000000000005,0.0,80.27,87.28999999999999
gid://shopify/Refund/968104575075,#449177,2025-01-03 22:06:17,2025-01-03 22:06:17,2025-01-03 22:06:17,51.29,51.29,#449177,"Black Wide Leg Cotton Pants, Onyx Cropped Yin Scoop Neck Top",52.23,0.0,0.0,3.3899999999999997,0.0,52.23,55.62
gid://shopify/Refund/968112439395,#449177,2025-01-03 22:39:44,2025-01-03 22:39:44,2025-01-03 22:39:44,11.12,11.12,#449177,Shipped Green Carbon Neutral Shipment,0.45,0.0,0.0,0.0,0.0,0.45,0.45
gid://shopify/Refund/967819264099,#449201,2025-01-02 17:57:12,2025-01-02 17:57:12,2025-01-02 17:57:12,18.86,18.86,#449201,Nosara Harem Pants,21.99,0.0,0.0,1.21,0.0,21.99,23.2
gid://shopify/Refund/969755394147,#449238,2025-01-14 16:09:25,2025-01-14 16:09:25,2025-01-14 16:09:25,0.0,0.0,#449238,Mystic Plum Harem Pants,21.99,0.0,0.0,1.54,0.0,21.99,23.529999999999998
gid://shopify/Refund/967820443747,#449262,2025-01-02 18:01:58,2025-01-02 18:01:58,2025-01-02 18:01:58,37.05,37.05,#449262,"Pearl Vinyasa Tank, Elemental Blue Romper",41.23,0.0,0.0,0.0,0.0,41.23,41.23
gid://shopify/Refund/970265395299,#449289,2025-01-17 16:29:41,2025-01-17 16:29:41,2025-01-17 16:29:41,0.0,0.0,#449289,"Pacific Wide Leg Cotton Pants, Black Wide Leg Cotton Pants, Stone Cotton Cabana Pants, Granite Wide Leg Cotton Pants, Seaside Spice Wide Leg Cotton Pants, White Wide Leg Beach Cotton Pants, Cream Wide Leg Cotton Pants",211.68,0.0,0.0,13.44,0.0,211.68,225.12
gid://shopify/Refund/969753067619,#449425,2025-01-14 15:59:19,2025-01-14 15:59:19,2025-01-14 15:59:19,24.8,24.8,#449425,Stone Adventure Cargo Pants,29.14,0.0,0.0,0.0,0.0,29.14,29.14
gid://shopify/Refund/977169842275,#449542,2025-03-19 03:16:44,2025-03-19 03:16:45,2025-03-19 03:16:45,23.87,23.87,#449542,"Peace + Happiness 6mm Healing Bracelet, Shipped Green Carbon Neutral Shipment",16.4,0.0,0.0,1.52,0.0,16.4,17.919999999999998
gid://shopify/Refund/967806550115,#449544,2025-01-02 17:06:06,2025-01-02 17:06:07,2025-01-02 17:06:07,45.89,45.89,#449544,"Black Harem Pants, Cream Wide Leg Cotton Pants",52.23,0.0,0.0,0.0,0.0,52.23,52.23
gid://shopify/Refund/969841016931,#449555,2025-01-14 23:05:54,2025-01-14 23:05:55,2025-01-14 23:05:55,0.0,0.0,#449555,"Seven Chakras Harem Pants, Santa Barbara Island Harem Pants",43.98,0.0,0.0,0.0,0.0,43.98,43.98
gid://shopify/Refund/970756980835,#449590,2025-01-21 20:34:45,2025-01-21 20:34:45,2025-01-21 20:34:45,34.64,34.64,#449590,Seaside Spice Nomad Jumpsuit,34.64,0.0,0.0,0.0,0.0,34.64,34.64
gid://shopify/Refund/969760309347,#449629,2025-01-14 16:37:07,2025-01-14 16:37:07,2025-01-14 16:37:07,47.08,47.08,#449629,"Aqua Cotton Cabana Pants, Mystic Plum Harem Pants",52.23,0.0,0.0,2.35,0.0,52.23,54.58
gid://shopify/Refund/967923695715,#449656,2025-01-02 23:54:04,2025-01-02 23:54:04,2025-01-02 23:54:04,0.0,0.0,#449656,Black Harem Pants,21.99,0.0,0.0,0.0,0.0,21.99,21.99
gid://shopify/Refund/968319369315,#449657,2025-01-06 00:06:01,2025-01-06 00:06:01,2025-01-06 00:06:01,0.0,0.0,#449657,"Sage Wide Leg Cotton Pants, Seaside Spice Wide Leg Cotton Pants",60.48,0.0,0.0,5.28,0.0,60.48,65.75999999999999
gid://shopify/Refund/967872577635,#449711,2025-01-02 20:35:52,2025-01-02 20:35:54,2025-01-02 20:35:54,40.39,40.39,#449711,"Santa Barbara Island Harem Pants, Akha Tribal Print Wide Leg Drawstring Pants",46.73,0.0,0.0,0.0,0.0,46.73,46.73
gid://shopify/Refund/969836953699,#449750,2025-01-14 22:49:07,2025-01-14 22:49:07,2025-01-14 22:49:07,0.0,0.0,#449750,Carmel Harem Pants,21.99,0.0,0.0,1.54,0.0,21.99,23.529999999999998
gid://shopify/Refund/967824244835,#449751,2025-01-02 18:14:50,2025-01-02 18:14:50,2025-01-02 18:14:50,47.84,47.84,#449751,Akha Tribal Print Lounge Set,43.99,0.0,0.0,3.85,0.0,43.99,47.84
gid://shopify/Refund/969590800483,#449760,2025-01-13 17:44:03,2025-01-13 17:44:03,2025-01-13 17:44:03,75.11,75.11,#449760,"Sage Wide Leg Cotton Pants, Sausalito Harem Pants, Black Wide Leg Cotton Pants",82.47,0.0,0.0,0.0,0.0,82.47,82.47
gid://shopify/Refund/969263939683,#449768,2025-01-10 18:03:03,2025-01-10 18:03:03,2025-01-10 18:03:03,30.98,30.98,#449768,Seaside Spice Nomad Jumpsuit,34.64,0.0,0.0,2.29,0.0,34.64,36.93
gid://shopify/Refund/967810220131,#449865,2025-01-02 17:23:16,2025-01-02 17:23:16,2025-01-02 17:23:16,12.29,12.29,#449865,Moon Dancer 2mm Metal Accent Healing Bracelet,11.55,0.0,0.0,0.74,0.0,11.55,12.290000000000001
gid://shopify/Refund/967909048419,#449981,2025-01-02 22:44:17,2025-01-02 22:44:17,2025-01-02 22:44:17,19.94,19.94,#449981,Black Harem Pants,21.99,0.0,0.0,1.59,0.0,21.99,23.58
gid://shopify/Refund/967880966243,#449993,2025-01-02 21:07:59,2025-01-02 21:07:59,2025-01-02 21:07:59,19.19,19.19,#449993,Black Harem Pants,21.99,0.0,0.0,1.54,0.0,21.99,23.529999999999998
gid://shopify/Refund/969601581155,#449996,2025-01-13 18:20:46,2025-01-13 18:20:46,2025-01-13 18:20:46,0.0,0.0,#449996,"Black Harem Pants, Rainforest Harem Pants",43.98,0.0,0.0,3.08,0.0,43.98,47.059999999999995
gid://shopify/Refund/980754006115,#450196,2025-04-01 15:14:40,2025-04-01 15:14:40,2025-04-01 15:14:40,35.84,35.84,#450196,Deep Teal Harem Pants,39.99,0.0,0.0,0.0,0.0,39.99,39.99
gid://shopify/Refund/968488058979,#450206,2025-01-06 22:17:13,2025-01-06 22:17:14,2025-01-06 22:17:14,219.49,219.49,#450206,"Moonstone Necklace, Good Fortune and Growth 2mm + 3mm Moon Dancer Healing Bracelet Stack, Master Healer 2mm Metal Accent Healing Necklace, Jewelry Gift Box, Circles in the Sand Necklace, Master Healer 3mm Healing Necklace, Moon Dancer 3mm Healing Necklace",216.96000000000004,0.0,0.0,6.36,0.0,216.96000000000004,223.32000000000005
gid://shopify/Refund/968182726755,#450266,2025-01-04 16:30:10,2025-01-04 16:30:10,2025-01-04 16:30:10,114.03,114.03,#450266,"Black Harem Pants, Akha Tribal Print Lounge Set, Mystery Harem Pants",119.97999999999999,0.0,0.0,0.0,0.0,119.97999999999999,119.97999999999999
gid://shopify/Refund/967821131875,#450302,2025-01-02 18:04:55,2025-01-02 18:04:56,2025-01-02 18:04:56,35.93,35.93,#450302,Biscay Bay Harem Pants,37.99,0.0,0.0,2.09,0.0,37.99,40.08
gid://shopify/Refund/967858094179,#450316,2025-01-02 19:52:46,2025-01-02 19:52:46,2025-01-02 19:52:46,41.34,41.34,#450316,Pearl Full Length Yin Scoop Neck Top,42.99,0.0,0.0,2.36,0.0,42.99,45.35
gid://shopify/Refund/969759457379,#450319,2025-01-14 16:31:27,2025-01-14 16:31:27,2025-01-14 16:31:27,0.0,0.0,#450319,Pearl Vinyasa Tank,49.99,0.0,0.0,3.37,0.0,49.99,53.36
